,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
288,16213,-121.32,37.96,46.0,1832.0,365.0,975.0,373.0,2.0398,INLAND
289,5446,-118.44,34.0,41.0,1562.0,377.0,874.0,368.0,4.1083,<1H OCEAN
290,11070,-117.85,33.84,17.0,2830.0,502.0,1370.0,459.0,5.1785,<1H OCEAN
291,3704,-118.37,34.19,19.0,2890.0,821.0,2203.0,705.0,2.6696,<1H OCEAN
292,11776,-121.28,38.76,47.0,2901.0,631.0,1276.0,578.0,2.1366,INLAND
293,1192,-121.54,39.33,27.0,720.0,150.0,359.0,138.0,2.5313,INLAND
294,5087,-118.28,33.98,45.0,1720.0,416.0,1382.0,365.0,0.9337,<1H OCEAN
295,17338,-120.45,34.87,4.0,1533.0,221.0,545.0,191.0,7.5696,<1H OCEAN
296,1255,-122.01,39.21,39.0,1214.0,250.0,660.0,249.0,2.4559,INLAND
297,15773,-122.45,37.76,50.0,2518.0,507.0,979.0,516.0,4.6912,NEAR BAY
298,9366,-122.52,37.94,18.0,1804.0,284.0,600.0,241.0,5.9582,NEAR BAY
299,7551,-118.21,33.92,36.0,602.0,150.0,645.0,145.0,3.1964,<1H OCEAN
300,14323,-117.15,32.71,52.0,217.0,82.0,531.0,93.0,1.6607,NEAR OCEAN
301,14703,-117.07,32.8,23.0,2698.0,410.0,1094.0,411.0,5.1782,<1H OCEAN
302,7986,-118.17,33.86,10.0,1664.0,508.0,1369.0,493.0,2.9886,<1H OCEAN
303,13656,-117.3,34.05,6.0,2155.0,,1039.0,391.0,1.6675,INLAND
304,13578,-117.28,34.13,29.0,2077.0,577.0,1418.0,524.0,1.8281,INLAND
305,20205,-119.2,34.28,22.0,2362.0,601.0,1127.0,499.0,3.4006,NEAR OCEAN
306,1054,-121.82,39.76,23.0,6010.0,1116.0,2710.0,1149.0,3.0068,INLAND
307,4662,-118.3,34.05,42.0,1476.0,610.0,1605.0,545.0,1.721,<1H OCEAN
308,12048,-117.5,33.87,4.0,6755.0,1017.0,2866.0,850.0,5.0493,INLAND
309,7540,-118.22,33.91,28.0,1847.0,500.0,2263.0,473.0,1.5161,<1H OCEAN
310,11535,-118.08,33.76,27.0,529.0,159.0,193.0,155.0,2.0952,<1H OCEAN
311,19344,-122.87,38.62,18.0,2721.0,557.0,1667.0,539.0,3.1875,<1H OCEAN
312,2337,-119.67,36.83,4.0,2145.0,334.0,1024.0,308.0,5.0864,INLAND
313,6053,-117.76,34.04,36.0,2242.0,448.0,2052.0,447.0,3.4464,INLAND
314,10433,-117.62,33.43,24.0,1296.0,384.0,850.0,367.0,2.7545,NEAR OCEAN
315,20354,-118.97,34.18,18.0,7338.0,1020.0,3419.0,1058.0,7.0242,<1H OCEAN
316,2006,-119.8,36.75,41.0,1659.0,466.0,1391.0,447.0,1.3527,INLAND
317,555,-122.24,37.77,43.0,955.0,284.0,585.0,266.0,2.3882,NEAR BAY
318,20269,-119.18,34.2,21.0,494.0,127.0,489.0,106.0,2.6964,NEAR OCEAN
319,12852,-121.37,38.68,35.0,1620.0,276.0,939.0,277.0,2.5542,INLAND
320,5453,-118.46,34.0,37.0,388.0,83.0,248.0,84.0,5.1664,<1H OCEAN
321,19252,-122.79,38.48,7.0,6837.0,,3468.0,1405.0,3.1662,<1H OCEAN
322,3538,-118.51,34.26,29.0,2472.0,354.0,1109.0,397.0,5.5433,<1H OCEAN
323,2996,-119.04,35.31,11.0,2161.0,371.0,1267.0,388.0,4.1957,INLAND
324,18274,-122.06,37.35,30.0,2040.0,294.0,787.0,278.0,8.758,<1H OCEAN
325,2657,-124.08,40.06,17.0,1319.0,267.0,393.0,163.0,2.625,NEAR OCEAN
326,1314,-121.79,37.99,10.0,4156.0,609.0,1878.0,586.0,5.6506,INLAND
327,5554,-118.4,33.96,44.0,1138.0,228.0,497.0,228.0,4.1852,<1H OCEAN
328,2180,-119.89,36.76,17.0,1987.0,335.0,1152.0,313.0,4.1719,INLAND
329,5229,-118.24,33.94,34.0,796.0,180.0,673.0,144.0,2.0769,<1H OCEAN
330,17121,-122.12,37.48,36.0,880.0,177.0,795.0,188.0,3.8194,NEAR BAY
331,8052,-118.19,33.84,44.0,2731.0,577.0,1396.0,555.0,4.1771,NEAR OCEAN
332,4301,-118.29,34.09,39.0,336.0,173.0,586.0,151.0,1.8056,<1H OCEAN
333,10478,-117.69,33.6,16.0,2205.0,393.0,1333.0,402.0,3.475,<1H OCEAN
334,19169,-122.7,38.39,16.0,4922.0,1211.0,2557.0,1088.0,2.0915,<1H OCEAN
335,19565,-120.95,37.61,17.0,4054.0,654.0,2034.0,667.0,4.6833,INLAND
336,10290,-117.82,33.88,15.0,5392.0,895.0,2531.0,827.0,6.2185,<1H OCEAN
337,15206,-117.06,33.01,9.0,2470.0,417.0,904.0,427.0,4.4219,<1H OCEAN
338,10375,-117.63,33.65,10.0,3580.0,491.0,1688.0,467.0,7.7814,<1H OCEAN
339,18760,-122.25,40.6,16.0,2753.0,494.0,1414.0,459.0,3.8323,INLAND
340,1938,-120.98,38.68,5.0,4810.0,909.0,2242.0,900.0,3.2964,INLAND
341,13076,-121.3,38.59,25.0,3002.0,718.0,1660.0,613.0,2.1116,INLAND
342,692,-122.12,37.7,19.0,2495.0,635.0,1571.0,579.0,2.5833,NEAR BAY
343,17422,-120.45,34.64,30.0,2330.0,422.0,1255.0,449.0,3.8512,NEAR OCEAN
344,12026,-117.48,33.94,19.0,1891.0,465.0,1693.0,416.0,2.7813,INLAND
345,17188,-122.33,37.39,52.0,573.0,102.0,232.0,92.0,6.2263,NEAR OCEAN
346,12328,-116.53,33.95,18.0,2990.0,648.0,1280.0,532.0,2.625,INLAND
347,18790,-122.32,40.42,17.0,3019.0,578.0,1538.0,545.0,2.793,INLAND
348,8237,-118.19,33.77,52.0,1562.0,616.0,692.0,512.0,1.4048,NEAR OCEAN
349,14310,-117.14,32.71,43.0,966.0,255.0,857.0,208.0,1.2841,NEAR OCEAN
350,10981,-117.84,33.76,26.0,2110.0,409.0,1146.0,407.0,4.3698,<1H OCEAN
351,17204,-119.74,34.44,26.0,4257.0,1031.0,1861.0,950.0,3.4047,NEAR OCEAN
352,6963,-118.06,33.99,38.0,862.0,178.0,484.0,176.0,4.375,<1H OCEAN
353,15700,-122.44,37.79,52.0,1817.0,535.0,800.0,487.0,3.975,NEAR BAY
354,19915,-119.3,36.31,16.0,2234.0,357.0,1150.0,361.0,4.2778,INLAND
355,12714,-121.39,38.58,36.0,2019.0,369.0,878.0,356.0,2.8462,INLAND
356,18399,-121.76,37.23,16.0,4274.0,715.0,2240.0,704.0,5.4218,<1H OCEAN
357,2348,-119.69,36.8,31.0,2576.0,458.0,1306.0,418.0,3.2813,INLAND
358,12002,-117.59,33.91,7.0,10223.0,1491.0,5205.0,1509.0,5.4872,INLAND
359,11605,-118.02,33.8,24.0,84.0,14.0,32.0,8.0,5.875,<1H OCEAN
360,1299,-121.82,38.0,29.0,2070.0,452.0,985.0,420.0,2.8466,INLAND
361,4313,-118.33,34.09,36.0,561.0,180.0,340.0,127.0,1.4375,<1H OCEAN
362,668,-122.15,37.69,36.0,1501.0,287.0,703.0,276.0,3.8864,NEAR BAY
363,10502,-117.7,33.47,21.0,2208.0,534.0,1423.0,482.0,3.5915,<1H OCEAN
364,30,-122.28,37.84,49.0,1916.0,447.0,863.0,378.0,1.9274,NEAR BAY
365,2835,-118.99,35.4,48.0,1908.0,331.0,789.0,321.0,3.5714,INLAND
366,13795,-117.42,34.59,8.0,5445.0,1360.0,3220.0,1214.0,1.7567,INLAND
367,2423,-119.55,36.6,18.0,2379.0,448.0,1638.0,436.0,2.309,INLAND
368,19116,-122.65,38.23,52.0,1735.0,347.0,712.0,343.0,3.1711,<1H OCEAN
369,13214,-117.72,34.03,17.0,2902.0,476.0,1652.0,479.0,5.6029,INLAND
370,19683,-121.63,39.14,39.0,1874.0,411.0,822.0,377.0,2.5038,INLAND
371,12358,-116.54,33.79,18.0,9374.0,1780.0,1678.0,919.0,3.9737,INLAND
372,8652,-118.4,33.86,18.0,5152.0,1365.0,2286.0,1243.0,5.1677,<1H OCEAN
373,7067,-118.01,33.95,36.0,1579.0,290.0,816.0,276.0,4.4318,<1H OCEAN
374,1805,-122.33,37.93,27.0,2158.0,424.0,1220.0,442.0,3.0156,NEAR BAY
375,3515,-118.47,34.25,34.0,1732.0,399.0,1120.0,401.0,4.1492,<1H OCEAN
376,5369,-118.39,34.05,42.0,1467.0,203.0,577.0,204.0,6.6368,<1H OCEAN
377,2145,-119.76,36.77,38.0,3804.0,814.0,2142.0,816.0,2.1439,INLAND
378,16058,-122.49,37.76,52.0,1792.0,305.0,782.0,287.0,4.0391,NEAR BAY
379,7308,-118.19,33.99,35.0,1172.0,436.0,1741.0,408.0,2.4596,<1H OCEAN
380,795,-122.08,37.64,23.0,1897.0,440.0,1109.0,418.0,3.142,NEAR BAY
381,6227,-117.93,34.06,28.0,3342.0,688.0,2210.0,647.0,3.4596,<1H OCEAN
382,977,-121.88,37.64,20.0,1309.0,184.0,514.0,172.0,10.9506,INLAND
383,12308,-116.8,33.52,3.0,830.0,145.0,272.0,104.0,3.8281,INLAND
384,7286,-118.24,33.98,45.0,173.0,42.0,230.0,57.0,3.0724,<1H OCEAN
385,11160,-118.01,33.83,24.0,4639.0,1374.0,3093.0,1257.0,2.5577,<1H OCEAN
386,11959,-117.44,33.9,23.0,4487.0,754.0,2609.0,778.0,4.2788,INLAND
387,2357,-119.64,36.82,14.0,4872.0,656.0,2085.0,617.0,5.6739,INLAND
388,10163,-117.95,33.89,17.0,1665.0,247.0,755.0,254.0,6.5764,<1H OCEAN
389,4774,-118.34,34.04,42.0,2010.0,494.0,1203.0,427.0,1.9408,<1H OCEAN
390,17709,-121.82,37.33,23.0,3279.0,647.0,2582.0,630.0,4.3782,<1H OCEAN
391,828,-122.08,37.62,27.0,1826.0,309.0,1016.0,313.0,5.64,NEAR BAY
392,8536,-118.35,33.89,30.0,1143.0,299.0,776.0,273.0,4.2829,<1H OCEAN
393,18908,-122.26,38.15,16.0,3921.0,727.0,2830.0,680.0,4.5053,NEAR BAY
394,18946,-122.03,38.3,5.0,1569.0,199.0,713.0,209.0,6.6779,INLAND
395,365,-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,NEAR BAY
396,5960,-117.83,34.11,29.0,2671.0,437.0,1484.0,445.0,4.9844,INLAND
397,9789,-121.91,36.42,14.0,1078.0,261.0,382.0,171.0,3.7083,NEAR OCEAN
398,14452,-117.27,32.84,34.0,1655.0,450.0,870.0,411.0,3.2109,NEAR OCEAN
399,19175,-122.65,38.37,15.0,1848.0,280.0,786.0,282.0,5.7204,<1H OCEAN
400,18950,-122.05,38.26,32.0,1070.0,199.0,631.0,195.0,2.6827,INLAND
401,17693,-121.81,37.28,17.0,2277.0,428.0,1887.0,422.0,5.7078,<1H OCEAN
402,9067,-118.16,34.71,27.0,6007.0,998.0,2680.0,882.0,4.1719,INLAND
403,19455,-120.95,37.66,16.0,4478.0,647.0,1990.0,672.0,5.1473,INLAND
404,13756,-117.16,34.06,17.0,2285.0,554.0,1412.0,541.0,1.8152,INLAND
405,5300,-118.45,34.07,19.0,4845.0,1609.0,3751.0,1539.0,1.5830000000000002,<1H OCEAN
406,6102,-117.89,34.11,36.0,806.0,147.0,446.0,153.0,4.5221,<1H OCEAN
407,1132,-121.62,39.76,14.0,2063.0,559.0,934.0,529.0,1.7788,INLAND
408,8000,-118.13,33.85,36.0,2110.0,416.0,1128.0,403.0,4.6019,<1H OCEAN
409,13909,-116.4,34.12,16.0,5648.0,1089.0,2524.0,1008.0,2.6739,INLAND
410,14356,-117.23,32.75,11.0,4304.0,1245.0,1960.0,1105.0,3.3456,NEAR OCEAN
411,13902,-116.44,34.16,19.0,1867.0,361.0,758.0,321.0,2.8929,INLAND
412,17410,-120.57,34.96,38.0,1145.0,297.0,1107.0,296.0,2.1776,NEAR OCEAN
413,18247,-122.07,37.39,30.0,1695.0,480.0,932.0,447.0,3.5045,NEAR BAY
414,5099,-118.31,33.97,47.0,2066.0,422.0,1156.0,380.0,2.7917,<1H OCEAN
415,6468,-118.05,34.1,42.0,2065.0,404.0,1313.0,402.0,4.0179,INLAND
416,9280,-122.65,38.11,21.0,3891.0,616.0,1968.0,632.0,5.5524,<1H OCEAN
417,10009,-121.14,39.1,13.0,1085.0,227.0,629.0,214.0,5.0389,INLAND
418,7939,-118.11,33.86,35.0,1255.0,252.0,685.0,279.0,4.2,<1H OCEAN
419,291,-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,NEAR BAY
420,15342,-117.37,33.22,35.0,2204.0,482.0,1435.0,462.0,3.676,NEAR OCEAN
421,7270,-118.23,33.98,25.0,986.0,310.0,1439.0,251.0,2.39,<1H OCEAN
422,19313,-122.89,38.42,28.0,2388.0,437.0,1015.0,381.0,5.1512,<1H OCEAN
423,309,-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,NEAR BAY
424,17823,-121.86,37.38,15.0,2052.0,405.0,1380.0,409.0,5.8686,<1H OCEAN
425,11278,-117.96,33.79,36.0,2398.0,403.0,1261.0,402.0,5.2816,<1H OCEAN
426,12054,-117.57,33.88,35.0,1755.0,446.0,1453.0,428.0,2.316,INLAND
427,8802,-118.38,33.79,32.0,10445.0,1620.0,4474.0,1576.0,7.7042,NEAR OCEAN
428,1013,-121.76,37.68,52.0,2157.0,418.0,929.0,419.0,3.7301,INLAND
429,5805,-118.26,34.14,51.0,902.0,320.0,650.0,334.0,1.5417,<1H OCEAN
430,8857,-118.39,34.07,45.0,3143.0,553.0,1153.0,564.0,5.7762,<1H OCEAN
431,447,-122.28,37.88,52.0,1909.0,416.0,811.0,406.0,3.006,NEAR BAY
432,11405,-117.96,33.71,19.0,4328.0,849.0,2243.0,808.0,5.5702,<1H OCEAN
433,4481,-118.18,34.06,27.0,2025.0,565.0,2189.0,577.0,2.6083,<1H OCEAN
434,19691,-121.62,39.12,35.0,2787.0,587.0,1431.0,601.0,2.5469,INLAND
435,6873,-118.1,34.08,21.0,1349.0,352.0,1188.0,330.0,2.5,<1H OCEAN
436,20251,-119.18,34.23,16.0,4609.0,1220.0,2147.0,1007.0,3.375,NEAR OCEAN
437,441,-122.3,37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,NEAR BAY
438,961,-121.91,37.68,20.0,1804.0,254.0,831.0,260.0,6.1770000000000005,<1H OCEAN
439,9772,-121.23,36.33,23.0,2095.0,536.0,1858.0,457.0,3.0543,<1H OCEAN
440,11320,-117.97,33.76,18.0,1862.0,399.0,1301.0,369.0,3.1771,<1H OCEAN
441,7957,-118.17,33.88,42.0,1645.0,371.0,1161.0,351.0,3.0893,<1H OCEAN
442,13165,-121.37,36.84,11.0,1996.0,382.0,1023.0,358.0,3.5714,INLAND
443,7141,-118.13,34.03,31.0,4267.0,1070.0,3176.0,1071.0,3.0212,<1H OCEAN
444,11128,-117.93,33.85,27.0,1962.0,544.0,1492.0,481.0,1.9621,<1H OCEAN
445,11540,-118.0,33.74,25.0,2767.0,346.0,1148.0,372.0,6.394,<1H OCEAN
446,19139,-122.71,38.33,13.0,4011.0,936.0,2064.0,914.0,3.6953,<1H OCEAN
447,19235,-122.64,38.48,19.0,3244.0,449.0,1174.0,454.0,5.8369,<1H OCEAN
448,632,-122.16,37.72,38.0,1007.0,245.0,618.0,239.0,2.875,NEAR BAY
449,6144,-117.98,34.09,31.0,3073.0,617.0,2640.0,594.0,3.5,INLAND
450,2163,-119.82,36.77,41.0,1441.0,274.0,646.0,296.0,3.0568,INLAND
451,13546,-117.3,34.12,34.0,1127.0,275.0,971.0,249.0,2.0583,INLAND
452,12091,-117.28,33.85,16.0,3498.0,702.0,2372.0,672.0,2.3229,INLAND
453,3909,-118.52,34.2,37.0,1795.0,346.0,1082.0,354.0,4.9102,<1H OCEAN
454,13964,-116.86,34.24,19.0,5411.0,1042.0,441.0,185.0,3.1324,INLAND
455,9750,-121.69,36.62,19.0,1907.0,323.0,681.0,270.0,6.0332,<1H OCEAN
456,10091,-117.97,33.93,33.0,1700.0,369.0,981.0,362.0,4.5461,<1H OCEAN
457,2408,-119.44,36.6,5.0,2353.0,608.0,2505.0,573.0,2.2863,INLAND
458,107,-122.25,37.81,52.0,1758.0,460.0,686.0,422.0,3.1691,NEAR BAY
459,15655,-122.41,37.79,52.0,1436.0,738.0,1688.0,662.0,1.5156,NEAR BAY
460,19396,-120.83,37.76,21.0,435.0,96.0,219.0,83.0,2.9125,INLAND
461,4385,-118.26,34.08,52.0,984.0,276.0,994.0,260.0,2.3816,<1H OCEAN
462,15596,-116.58,32.69,19.0,4085.0,876.0,2133.0,718.0,2.919,INLAND
463,18876,-122.25,38.09,48.0,833.0,188.0,652.0,165.0,2.2417,NEAR BAY
464,2192,-119.95,36.8,30.0,1233.0,214.0,620.0,199.0,3.4297,INLAND
465,12483,-121.5,38.57,9.0,745.0,175.0,297.0,160.0,3.358,INLAND
466,11767,-121.28,38.74,33.0,4384.0,778.0,1775.0,789.0,4.05,INLAND
467,13882,-117.26,34.43,11.0,4597.0,782.0,2534.0,776.0,3.3368,INLAND
468,89,-122.27,37.8,52.0,249.0,78.0,396.0,85.0,1.2434,NEAR BAY
469,10333,-117.75,33.83,14.0,2452.0,296.0,954.0,275.0,8.2375,<1H OCEAN
470,10280,-117.81,33.88,19.0,2968.0,503.0,1430.0,459.0,5.3339,<1H OCEAN
471,13331,-117.66,34.05,14.0,2644.0,525.0,2021.0,511.0,3.6467,INLAND
472,8909,-118.48,34.03,19.0,902.0,284.0,414.0,272.0,1.3333,<1H OCEAN
473,4338,-118.31,34.08,26.0,1609.0,534.0,1868.0,497.0,2.7038,<1H OCEAN
474,13601,-117.25,34.16,35.0,2707.0,481.0,1595.0,479.0,3.9018,INLAND
475,11387,-117.98,33.65,18.0,1027.0,206.0,436.0,180.0,4.2159,<1H OCEAN
476,17484,-119.83,34.44,26.0,1739.0,402.0,599.0,368.0,3.0875,NEAR OCEAN
477,410,-122.28,37.9,52.0,2261.0,328.0,819.0,335.0,4.9083,NEAR BAY
478,14053,-117.13,32.75,24.0,1877.0,519.0,898.0,483.0,2.2264,NEAR OCEAN
479,16088,-122.47,37.72,47.0,1176.0,286.0,564.0,258.0,3.2059,NEAR OCEAN
480,15236,-117.26,32.95,34.0,1651.0,273.0,650.0,271.0,5.6582,NEAR OCEAN
481,12970,-121.32,38.68,25.0,1252.0,207.0,587.0,217.0,3.5893,INLAND
482,15517,-117.07,33.15,15.0,2994.0,522.0,1231.0,503.0,3.2024,<1H OCEAN
483,10757,-117.87,33.64,26.0,3521.0,455.0,1336.0,451.0,10.2849,<1H OCEAN
484,6627,-118.14,34.17,40.0,1054.0,251.0,1056.0,276.0,2.3,<1H OCEAN
485,1531,-122.05,37.87,30.0,2296.0,329.0,847.0,322.0,6.7192,NEAR BAY
486,13503,-117.32,34.13,41.0,1837.0,409.0,1430.0,344.0,2.4524,INLAND
487,4523,-118.21,34.04,47.0,1325.0,393.0,1557.0,352.0,2.8,<1H OCEAN
488,11061,-117.87,33.78,30.0,2022.0,522.0,1196.0,463.0,3.7454,<1H OCEAN
489,12251,-116.99,33.76,12.0,7626.0,1704.0,2823.0,1554.0,2.1722,INLAND
490,3918,-118.52,34.18,34.0,2307.0,388.0,1168.0,427.0,4.2143,<1H OCEAN
491,644,-122.13,37.73,33.0,1996.0,268.0,686.0,270.0,6.9096,NEAR BAY
492,6386,-118.06,34.16,34.0,2297.0,419.0,909.0,412.0,4.8214,INLAND
493,10313,-117.8,33.85,23.0,3038.0,470.0,1568.0,438.0,5.6403,<1H OCEAN
494,1700,-122.27,37.97,10.0,15259.0,2275.0,7266.0,2338.0,6.0666,NEAR BAY
495,17620,-121.94,37.27,23.0,1932.0,552.0,997.0,482.0,3.662,<1H OCEAN
496,16747,-122.46,37.69,35.0,1983.0,385.0,1577.0,414.0,4.0833,NEAR OCEAN
497,2394,-119.4,37.09,22.0,2211.0,477.0,773.0,288.0,3.3269,INLAND
498,6029,-117.75,34.07,52.0,1279.0,213.0,444.0,204.0,5.2269,INLAND
499,1852,-124.23,41.75,11.0,3159.0,616.0,1343.0,479.0,2.4805,NEAR OCEAN
500,2880,-118.97,35.38,35.0,1673.0,426.0,1041.0,413.0,1.375,INLAND
501,10233,-117.89,33.86,28.0,1395.0,398.0,1220.0,362.0,3.3008,<1H OCEAN
502,15459,-117.27,33.15,4.0,23915.0,4135.0,10877.0,3958.0,4.6357,NEAR OCEAN
503,17247,-119.7,34.43,52.0,1364.0,460.0,804.0,400.0,2.375,<1H OCEAN
504,11705,-120.1,39.17,33.0,1849.0,384.0,218.0,92.0,1.7083,INLAND
505,420,-122.26,37.89,52.0,3706.0,531.0,1205.0,504.0,6.6828,NEAR BAY
506,83,-122.28,37.81,52.0,386.0,164.0,346.0,155.0,0.8075,NEAR BAY
507,15573,-116.77,33.08,13.0,1406.0,260.0,737.0,279.0,5.5842,<1H OCEAN
508,16434,-121.23,38.09,23.0,633.0,91.0,236.0,83.0,6.4562,INLAND
509,16643,-120.65,35.32,20.0,626.0,212.0,3574.0,261.0,1.0298,NEAR OCEAN
510,10102,-117.97,33.93,35.0,1887.0,328.0,989.0,351.0,4.1321,<1H OCEAN
511,3225,-119.66,36.3,18.0,1147.0,202.0,717.0,212.0,3.3681,INLAND
512,9817,-121.92,36.62,52.0,974.0,190.0,403.0,181.0,4.3281,NEAR OCEAN
513,17814,-121.82,37.42,13.0,3752.0,572.0,1581.0,526.0,6.1091,<1H OCEAN
514,6141,-117.97,34.07,22.0,1438.0,364.0,1325.0,335.0,2.7802,<1H OCEAN
515,8640,-118.4,33.87,26.0,6712.0,1441.0,2803.0,1394.0,5.2276,<1H OCEAN
516,12582,-121.43,38.52,43.0,2089.0,399.0,955.0,385.0,2.5898,INLAND
517,10136,-117.89,33.92,34.0,1473.0,312.0,1025.0,315.0,3.8333,<1H OCEAN
518,9974,-122.44,38.57,26.0,2101.0,390.0,2171.0,360.0,3.6429,INLAND
519,14999,-117.03,32.74,35.0,1878.0,454.0,991.0,409.0,2.4345,NEAR OCEAN
520,2703,-115.57,32.84,29.0,1207.0,301.0,804.0,288.0,1.9531,INLAND
521,17617,-121.94,37.28,18.0,4356.0,1334.0,1968.0,1245.0,3.6294,<1H OCEAN
522,4952,-118.31,34.02,43.0,2255.0,533.0,1568.0,470.0,1.6955,<1H OCEAN
523,11861,-120.71,40.13,19.0,897.0,180.0,276.0,110.0,2.9554,INLAND
524,20562,-121.77,38.67,45.0,2438.0,462.0,1415.0,510.0,2.8351,INLAND
525,4121,-118.19,34.14,38.0,1826.0,300.0,793.0,297.0,5.2962,<1H OCEAN
526,4408,-118.23,34.09,49.0,1638.0,456.0,1500.0,430.0,2.6923,<1H OCEAN
527,8047,-118.17,33.84,29.0,4716.0,1372.0,2515.0,1272.0,2.7260000000000004,<1H OCEAN
528,16354,-121.31,38.03,24.0,3050.0,568.0,1743.0,549.0,3.7413,INLAND
529,13375,-117.55,34.14,3.0,5710.0,919.0,2874.0,886.0,5.3638,INLAND
530,6554,-118.07,34.17,35.0,2142.0,373.0,986.0,374.0,5.7051,INLAND
531,19540,-120.95,37.64,32.0,3487.0,740.0,1957.0,685.0,2.7209,INLAND
532,8401,-118.36,33.94,39.0,1390.0,410.0,1666.0,371.0,3.3056,<1H OCEAN
533,18478,-121.63,37.1,14.0,5034.0,797.0,2124.0,790.0,4.9028,<1H OCEAN
534,11428,-117.98,33.69,16.0,2437.0,438.0,986.0,422.0,5.7117,<1H OCEAN
535,10485,-117.68,33.47,7.0,4458.0,731.0,1731.0,704.0,6.126,<1H OCEAN
536,7183,-118.19,34.05,29.0,855.0,199.0,785.0,169.0,2.6964,<1H OCEAN
537,1731,-122.34,37.97,19.0,392.0,109.0,287.0,81.0,6.0426,NEAR BAY
538,4463,-118.18,34.08,35.0,2226.0,602.0,2230.0,549.0,2.9167,<1H OCEAN
539,8167,-118.13,33.8,41.0,1509.0,325.0,821.0,314.0,4.0893,<1H OCEAN
540,16568,-121.42,37.71,7.0,8297.0,1433.0,4189.0,1271.0,4.3696,INLAND
541,10232,-117.93,33.87,29.0,1221.0,371.0,1822.0,326.0,1.7935,<1H OCEAN
542,14953,-116.97,32.76,26.0,2460.0,313.0,838.0,299.0,5.9878,<1H OCEAN
543,16661,-120.68,35.29,37.0,1354.0,293.0,753.0,290.0,3.25,NEAR OCEAN
544,10357,-117.66,33.59,18.0,4552.0,706.0,1918.0,671.0,7.5791,<1H OCEAN
545,12051,-117.55,33.88,19.0,2472.0,618.0,2143.0,610.0,2.2372,INLAND
546,13996,-117.02,34.88,18.0,2127.0,443.0,1168.0,401.0,3.0313,INLAND
547,13769,-117.03,34.07,16.0,3784.0,577.0,1615.0,525.0,4.2333,INLAND
548,19093,-122.61,38.25,18.0,2915.0,418.0,1340.0,421.0,5.2452,<1H OCEAN
549,15945,-122.43,37.72,52.0,2206.0,478.0,1583.0,456.0,3.7105,NEAR BAY
550,18334,-122.16,37.45,37.0,2926.0,874.0,1363.0,815.0,4.5987,NEAR BAY
551,11380,-117.95,33.68,27.0,1732.0,303.0,1115.0,308.0,5.5312,<1H OCEAN
552,4010,-118.58,34.17,18.0,6476.0,1082.0,2413.0,958.0,5.6327,<1H OCEAN
553,13384,-117.6,34.11,18.0,6025.0,1062.0,3360.0,1028.0,4.8889,INLAND
554,19097,-122.63,38.25,20.0,3460.0,602.0,1707.0,568.0,3.7115,<1H OCEAN
555,504,-122.28,37.85,44.0,1025.0,198.0,506.0,204.0,1.73,NEAR BAY
556,1735,-122.32,37.97,33.0,1595.0,292.0,991.0,300.0,4.6937,NEAR BAY
557,2570,-124.14,40.77,27.0,3046.0,605.0,1407.0,571.0,2.9143,NEAR OCEAN
558,10031,-121.09,39.23,35.0,2637.0,511.0,1181.0,480.0,2.7813,INLAND
559,4917,-118.26,34.01,43.0,2179.0,682.0,2624.0,609.0,1.8641,<1H OCEAN
560,17285,-119.73,34.41,29.0,1769.0,297.0,703.0,269.0,4.4375,NEAR OCEAN
561,3757,-118.38,34.19,30.0,977.0,264.0,736.0,258.0,1.9866,<1H OCEAN
562,10858,-117.86,33.71,36.0,191.0,42.0,208.0,37.0,3.375,<1H OCEAN
563,14982,-116.99,32.72,14.0,1771.0,301.0,1046.0,284.0,4.775,<1H OCEAN
564,16844,-122.43,37.63,34.0,4135.0,687.0,2154.0,742.0,4.9732,NEAR OCEAN
565,7267,-118.22,33.98,34.0,2283.0,809.0,3032.0,832.0,2.4387,<1H OCEAN
566,13455,-117.39,34.11,5.0,2987.0,457.0,1821.0,485.0,4.8889,INLAND
567,19767,-122.06,40.02,32.0,1435.0,277.0,690.0,254.0,2.3043,INLAND
568,11830,-120.87,39.15,17.0,1819.0,389.0,736.0,283.0,2.8603,INLAND
569,15157,-117.06,32.99,16.0,1306.0,196.0,713.0,222.0,6.2683,<1H OCEAN
570,17232,-119.69,34.43,43.0,1257.0,311.0,671.0,263.0,2.875,<1H OCEAN
571,3795,-118.36,34.16,43.0,2850.0,709.0,1510.0,670.0,2.4835,<1H OCEAN
572,9925,-122.33,38.31,14.0,6778.0,947.0,2768.0,1014.0,6.1953,NEAR BAY
573,10513,-117.7,33.51,2.0,5261.0,763.0,1460.0,599.0,6.8279,<1H OCEAN
574,1369,-122.13,38.0,33.0,2821.0,652.0,1206.0,640.0,2.5481,NEAR BAY
575,2579,-124.05,40.85,31.0,2414.0,428.0,1005.0,401.0,3.5156,NEAR OCEAN
576,5348,-118.42,34.05,33.0,2921.0,652.0,1124.0,608.0,5.0151,<1H OCEAN
